id,hashtag,timestamp,like_count,comments_count,engagement,hour,time_of_day,day_of_week,cluster
62679563186189470_8299354822,#GalaxyS25Edge,2025-05-24 17:00:00,458,22,480,17,afternoon,Saturday,1
12065004464840973_0662403182,#GalaxyS25Edge,2025-05-03 23:00:00,25,0,25,23,evening,Saturday,0
15577465962889226_6112024041,#GalaxyS25Edge,2025-05-27 01:00:00,486,15,501,1,night,Tuesday,1
41135299987815077_2954613939,#GalaxyS25Edge,2025-05-18 22:00:00,141,2,143,22,evening,Sunday,0
92622993835371278_0223293183,#GalaxyS25Edge,2025-03-28 03:00:00,363,13,376,3,night,Friday,0
50787699765927505_0652502127,#GalaxyS25Edge,2025-04-26 12:00:00,79,3,82,12,afternoon,Saturday,0
36821392644055592_6052278587,#GalaxyS25Edge,2025-06-04 17:00:00,388,13,401,17,afternoon,Wednesday,1
94674484222143326_3257700937,#GalaxyS25Edge,2025-03-30 08:00:00,210,5,215,8,morning,Sunday,0
18112340914892778_5270533294,#GalaxyS25Edge,2025-06-01 09:00:00,133,6,139,9,morning,Sunday,0
86934721804093459_6065909922,#GalaxyS25Edge,2025-06-06 23:00:00,157,3,160,23,evening,Friday,0
75915993961091558_6592506031,#GalaxyS25Edge,2025-03-20 12:00:00,217,8,225,12,afternoon,Thursday,0
84779360870433314_8331150806,#GalaxyS25Edge,2025-04-17 15:00:00,88,2,90,15,afternoon,Thursday,0
93641178522240457_0037243404,#GalaxyS25Edge,2025-04-05 14:00:00,264,10,274,14,afternoon,Saturday,0
60142840964515864_8287449457,#GalaxyS25Edge,2025-03-17 00:00:00,175,6,181,0,night,Monday,0
64370648937733671_1730679190,#GalaxyS25Edge,2025-04-23 20:00:00,271,5,276,20,evening,Wednesday,0
46965166221954835_2326346389,#GalaxyS25Edge,2025-03-22 19:00:00,823,29,852,19,evening,Saturday,1
46392896298456021_8170085645,#GalaxyS25Edge,2025-03-22 02:00:00,631,28,659,2,night,Saturday,1
00648046347571660_0850988370,#GalaxyS25Edge,2025-03-21 14:00:00,84,3,87,14,afternoon,Friday,0
16668455817117922_4736922244,#GalaxyS25Edge,2025-05-31 09:00:00,62,2,64,9,morning,Saturday,0
37581352943852448_4438689524,#GalaxyS25Edge,2025-04-28 09:00:00,221,10,231,9,morning,Monday,0
95389155871348594_0913047563,#GalaxyS25Edge,2025-06-08 23:00:00,282,14,296,23,evening,Sunday,0
17818538198874789_5580154795,#GalaxyS25Edge,2025-05-09 00:00:00,24,2,26,0,night,Friday,0
59749830999239423_4588472012,#GalaxyS25Edge,2025-03-20 21:00:00,369,12,381,21,evening,Thursday,0
24093247721890126_4956444846,#GalaxyS25Edge,2025-03-23 15:00:00,1574,49,1623,15,afternoon,Sunday,2
03329340491971014_3133124834,#GalaxyS25Edge,2025-03-20 06:00:00,103,2,105,6,morning,Thursday,0
89215728901903022_8992804581,#GalaxyS25Edge,2025-05-22 10:00:00,138,0,138,10,morning,Thursday,0
73930265665710607_4272910691,#GalaxyS25Edge,2025-03-21 19:00:00,111,3,114,19,evening,Friday,0
06096828688539392_2723622099,#GalaxyS25Edge,2025-05-22 22:00:00,903,19,922,22,evening,Thursday,1
98544978198219682_1231012369,#GalaxyS25Edge,2025-05-26 08:00:00,177,5,182,8,morning,Monday,0
06278517050181881_3025882487,#GalaxyS25Edge,2025-06-12 17:00:00,182,6,188,17,afternoon,Thursday,0
01976741499951310_6276400018,#GalaxyS25Edge,2025-05-10 12:00:00,30,0,30,12,afternoon,Saturday,0
41659273589251799_4447075700,#GalaxyS25Edge,2025-03-24 00:00:00,54,1,55,0,night,Monday,0
40775068256202010_6421734064,#GalaxyS25Edge,2025-04-23 03:00:00,256,10,266,3,night,Wednesday,0
60947145793070206_2761594620,#GalaxyS25Edge,2025-06-08 19:00:00,220,3,223,19,evening,Sunday,0
78728789222038189_7926632632,#GalaxyS25Edge,2025-03-25 18:00:00,295,7,302,18,evening,Tuesday,0
08147068663279342_7821247111,#GalaxyS25Edge,2025-04-01 03:00:00,172,7,179,3,night,Tuesday,0
04576004431691712_4024387623,#GalaxyS25Edge,2025-05-12 20:00:00,1011,18,1029,20,evening,Monday,1
36686752808787421_3068123467,#GalaxyS25Edge,2025-05-15 08:00:00,164,6,170,8,morning,Thursday,0
30384586089429875_9361298198,#GalaxyS25Edge,2025-05-19 12:00:00,116,4,120,12,afternoon,Monday,0
78300447918424653_3175435252,#GalaxyS25Edge,2025-05-15 12:00:00,248,6,254,12,afternoon,Thursday,0
80860038998230924_0166153343,#GalaxyS25Edge,2025-05-03 09:00:00,118,4,122,9,morning,Saturday,0
85958206710473723_3243233668,#GalaxyS25Edge,2025-05-24 01:00:00,127,2,129,1,night,Saturday,0
60061639183556339_6835904747,#GalaxyS25Edge,2025-04-24 17:00:00,433,16,449,17,afternoon,Thursday,1
72441577503309560_1614147009,#GalaxyS25Edge,2025-05-08 03:00:00,587,20,607,3,night,Thursday,1
41355172814364938_9498387652,#GalaxyS25Edge,2025-04-17 03:00:00,616,0,616,3,night,Thursday,1
18007437229059968_2976531682,#GalaxyS25Edge,2025-05-13 16:00:00,194,7,201,16,afternoon,Tuesday,0
38077114311133904_0133327112,#GalaxyS25Edge,2025-06-09 15:00:00,501,14,515,15,afternoon,Monday,1
37745328115375911_1044965326,#GalaxyS25Edge,2025-04-29 12:00:00,29,1,30,12,afternoon,Tuesday,0
06193575375571552_6085134003,#GalaxyS25Edge,2025-05-12 18:00:00,279,11,290,18,evening,Monday,0
08788583215043247_8404861935,#GalaxyS25Edge,2025-04-24 08:00:00,257,7,264,8,morning,Thursday,0
77055241413817046_3373465019,#GalaxyS25Edge,2025-05-05 10:00:00,153,5,158,10,morning,Monday,0
05149399476285721_1053111370,#GalaxyS25Edge,2025-06-02 12:00:00,107,8,115,12,afternoon,Monday,0
96143012570136316_9467723081,#GalaxyS25Edge,2025-04-08 15:00:00,29,0,29,15,afternoon,Tuesday,0
65444377049875287_0614729212,#GalaxyS25Edge,2025-05-18 20:00:00,183,6,189,20,evening,Sunday,0
05634178106418939_9225498843,#GalaxyS25Edge,2025-05-09 22:00:00,110,3,113,22,evening,Friday,0
85283697624157781_7549150648,#GalaxyS25Edge,2025-05-20 07:00:00,321,5,326,7,morning,Tuesday,0
50527306796659553_9115705292,#GalaxyS25Edge,2025-04-10 08:00:00,181,4,185,8,morning,Thursday,0
30093103323729948_1480521564,#GalaxyS25Edge,2025-04-11 02:00:00,244,7,251,2,night,Friday,0
78674596507150568_5574141272,#GalaxyS25Edge,2025-04-09 11:00:00,58,2,60,11,morning,Wednesday,0
60999431938306975_1935519369,#GalaxyS25Edge,2025-04-30 09:00:00,144,3,147,9,morning,Wednesday,0
53787350134117232_5854771804,#GalaxyS25Edge,2025-04-16 03:00:00,473,15,488,3,night,Wednesday,1
95892877576577856_5345684047,#GalaxyS25Edge,2025-03-20 14:00:00,170,4,174,14,afternoon,Thursday,0
87305355947398188_7782145785,#GalaxyS25Edge,2025-04-16 07:00:00,249,9,258,7,morning,Wednesday,0
41503920762371682_4685783026,#GalaxyS25Edge,2025-04-16 09:00:00,838,23,861,9,morning,Wednesday,1
62301849980748394_0165218361,#GalaxyS25Edge,2025-05-29 21:00:00,81,3,84,21,evening,Thursday,0
22658413415970943_3309846868,#GalaxyS25Edge,2025-03-18 23:00:00,99,3,102,23,evening,Tuesday,0
04664539641086895_0991450642,#GalaxyS25Edge,2025-05-07 01:00:00,88,4,92,1,night,Wednesday,0
09330202963981252_1606643214,#GalaxyS25Edge,2025-04-06 16:00:00,170,8,178,16,afternoon,Sunday,0
07459762083450119_0876429996,#GalaxyS25Edge,2025-05-06 22:00:00,76,2,78,22,evening,Tuesday,0
41475760181347709_3324659752,#GalaxyS25Edge,2025-04-08 02:00:00,112,4,116,2,night,Tuesday,0
87707599132729599_9117658304,#GalaxyS25Edge,2025-06-07 22:00:00,376,14,390,22,evening,Saturday,1
56943035526328122_7257408969,#GalaxyS25Edge,2025-04-09 14:00:00,0,7,7,14,afternoon,Wednesday,0
48589210681058692_4542250118,#GalaxyS25Edge,2025-03-19 17:00:00,431,12,443,17,afternoon,Wednesday,1
49621148853756603_2177076143,#GalaxyS25Edge,2025-03-17 00:00:00,473,14,487,0,night,Monday,1
74417112198475817_7718949322,#GalaxyS25Edge,2025-04-02 07:00:00,69,0,69,7,morning,Wednesday,0
90987138421358565_0667031002,#GalaxyS25Edge,2025-04-11 17:00:00,0,23,23,17,afternoon,Friday,0
27089415860238997_4477965090,#GalaxyS25Edge,2025-04-25 20:00:00,1461,27,1488,20,evening,Friday,2
74795167942062994_3449364259,#GalaxyS25Edge,2025-06-10 10:00:00,235,6,241,10,morning,Tuesday,0
43820665043234301_6876838054,#GalaxyS25Edge,2025-06-10 12:00:00,99,3,102,12,afternoon,Tuesday,0
04639003806651843_9109556759,#GalaxyS25Edge,2025-04-27 09:00:00,204,8,212,9,morning,Sunday,0
44566404876393492_6443128640,#GalaxyS25Edge,2025-05-28 08:00:00,311,0,311,8,morning,Wednesday,0
32023056366367737_2882746867,#GalaxyS25Edge,2025-04-28 16:00:00,416,17,433,16,afternoon,Monday,1
83130733901805572_1860021308,#GalaxyS25Edge,2025-03-15 16:00:00,207,4,211,16,afternoon,Saturday,0
19662268293285853_1860147501,#GalaxyS25Edge,2025-05-11 07:00:00,226,2,228,7,morning,Sunday,0
26216860330000161_5195918932,#GalaxyS25Edge,2025-04-04 02:00:00,59,1,60,2,night,Friday,0
30759698945828183_3871737807,#GalaxyS25Edge,2025-05-17 21:00:00,330,10,340,21,evening,Saturday,0
40160066066584749_8943323011,#GalaxyS25Edge,2025-04-19 13:00:00,132,0,132,13,afternoon,Saturday,0
99847713597592517_8322965137,#GalaxyS25Edge,2025-04-12 22:00:00,136,3,139,22,evening,Saturday,0
90705050200632993_9255537209,#GalaxyS25Edge,2025-04-21 05:00:00,126,4,130,5,night,Monday,0
91151724099085386_5347215476,#GalaxyS25Edge,2025-06-07 01:00:00,70,4,74,1,night,Saturday,0
82748511788529893_8506850685,#GalaxyS25Edge,2025-04-25 22:00:00,111,5,116,22,evening,Friday,0
68876981647307787_6350224648,#GalaxyS25Edge,2025-04-02 13:00:00,546,13,559,13,afternoon,Wednesday,1
73304964806549041_0187603799,#GalaxyS25Edge,2025-03-21 09:00:00,113,9,122,9,morning,Friday,0
92224199709921605_6856676001,#GalaxyS25Edge,2025-04-22 19:00:00,191,9,200,19,evening,Tuesday,0
48550904034090024_3086931835,#GalaxyS25Edge,2025-05-25 19:00:00,58,4,62,19,evening,Sunday,0
22732543911769694_8928582645,#GalaxyS25Edge,2025-04-11 03:00:00,98,2,100,3,night,Friday,0
94160051766216876_8986952230,#GalaxyS25Edge,2025-05-15 17:00:00,27,0,27,17,afternoon,Thursday,0
79366147707352420_9340453065,#GalaxyS25Edge,2025-04-29 12:00:00,114,1,115,12,afternoon,Tuesday,0
25713576714731291_9739014885,#GalaxyS25Edge,2025-04-07 03:00:00,716,19,735,3,night,Monday,1
82066077765152886_4217946478,#GalaxyS25Edge,2025-05-28 20:00:00,337,6,343,20,evening,Wednesday,0
34897686205024705_9137729680,#GalaxyS25Edge,2025-05-03 04:00:00,362,12,374,4,night,Saturday,0
42267613697954460_1930751082,#GalaxyS25Edge,2025-05-25 09:00:00,77,1,78,9,morning,Sunday,0
17438748946556777_3217020512,#GalaxyS25Edge,2025-04-21 11:00:00,119,5,124,11,morning,Monday,0
29226325419055551_2156374502,#GalaxyS25Edge,2025-04-13 09:00:00,127,2,129,9,morning,Sunday,0
09351152768023115_0502222220,#GalaxyS25Edge,2025-04-17 01:00:00,151,3,154,1,night,Thursday,0
30221390755893636_3636886048,#GalaxyS25Edge,2025-04-21 09:00:00,55,0,55,9,morning,Monday,0
19059454975007143_7815830511,#GalaxyS25Edge,2025-04-13 16:00:00,209,6,215,16,afternoon,Sunday,0
87048047689826241_5487359632,#GalaxyS25Edge,2025-03-21 06:00:00,442,2,444,6,morning,Friday,1
77071519263540950_4846326116,#GalaxyS25Edge,2025-04-29 03:00:00,252,12,264,3,night,Tuesday,0
59276989951743866_6428239784,#GalaxyS25Edge,2025-04-01 00:00:00,173,4,177,0,night,Tuesday,0
11553217066066762_4385326614,#GalaxyS25Edge,2025-05-11 09:00:00,104,5,109,9,morning,Sunday,0
49434160414904108_8058317628,#GalaxyS25Edge,2025-03-28 16:00:00,188,0,188,16,afternoon,Friday,0
58396955324703297_4455635930,#GalaxyS25Edge,2025-03-31 15:00:00,213,3,216,15,afternoon,Monday,0
11888518731872274_9194191407,#GalaxyS25Edge,2025-05-16 14:00:00,111,5,116,14,afternoon,Friday,0
98636468908622762_4580321807,#GalaxyS25Edge,2025-04-07 01:00:00,35,0,35,1,night,Monday,0
16835255914452220_8873105577,#GalaxyS25Edge,2025-05-09 22:00:00,59,3,62,22,evening,Friday,0
01573798601417796_6145969018,#GalaxyS25Edge,2025-03-25 07:00:00,32,1,33,7,morning,Tuesday,0
23714865336833709_5211756413,#GalaxyS25Edge,2025-05-10 00:00:00,83,0,83,0,night,Saturday,0
55988022913832739_7692017192,#GalaxyS25Edge,2025-03-19 05:00:00,1049,32,1081,5,night,Wednesday,1
43674238528864734_5433468547,#GalaxyS25Edge,2025-05-08 09:00:00,1064,35,1099,9,morning,Thursday,1
61540053687479623_5746746140,#GalaxyS25Edge,2025-05-29 09:00:00,122,4,126,9,morning,Thursday,0
14037307340908000_9009671569,#GalaxyS25Edge,2025-05-27 23:00:00,199,7,206,23,evening,Tuesday,0
13078085452107687_5918561524,#GalaxyS25Edge,2025-05-29 00:00:00,281,8,289,0,night,Thursday,0
36283929505349015_2139004999,#GalaxyS25Edge,2025-05-24 19:00:00,1136,30,1166,19,evening,Saturday,2
40472804833797739_2126191971,#GalaxyS25Edge,2025-06-07 18:00:00,220,2,222,18,evening,Saturday,0
79942402501073459_6239552966,#GalaxyS25Edge,2025-03-21 05:00:00,181,4,185,5,night,Friday,0
52745995606201082_3642851240,#GalaxyS25Edge,2025-03-16 10:00:00,286,0,286,10,morning,Sunday,0
71082216352208304_6470363552,#GalaxyS25Edge,2025-05-16 08:00:00,216,11,227,8,morning,Friday,0
61830958260822826_2881381399,#GalaxyS25Edge,2025-04-27 23:00:00,387,11,398,23,evening,Sunday,1
39986866826809030_2915013325,#GalaxyS25Edge,2025-04-02 00:00:00,303,11,314,0,night,Wednesday,0
19088068314732257_9968712513,#GalaxyS25Edge,2025-03-20 14:00:00,272,5,277,14,afternoon,Thursday,0
62090965111533941_5285159756,#GalaxyS25Edge,2025-05-18 11:00:00,128,3,131,11,morning,Sunday,0
57281591554896704_3006179126,#GalaxyS25Edge,2025-05-07 20:00:00,540,12,552,20,evening,Wednesday,1
31694416043209107_3635374246,#GalaxyS25Edge,2025-03-29 23:00:00,35,0,35,23,evening,Saturday,0
13338233450293285_0000433109,#GalaxyS25Edge,2025-04-26 04:00:00,227,6,233,4,night,Saturday,0
62200399300123108_1775973923,#GalaxyS25Edge,2025-04-21 17:00:00,231,8,239,17,afternoon,Monday,0
15899636734589356_8389050915,#GalaxyS25Edge,2025-04-10 01:00:00,65,0,65,1,night,Thursday,0
01920047041474844_9010349513,#GalaxyS25Edge,2025-03-16 01:00:00,129,4,133,1,night,Sunday,0
37216315273271481_4871086447,#GalaxyS25Edge,2025-05-28 01:00:00,20,1,21,1,night,Wednesday,0
66453493634881659_3782227089,#GalaxyS25Edge,2025-06-07 07:00:00,59,1,60,7,morning,Saturday,0
71836613742746500_3568039311,#GalaxyS25Edge,2025-03-21 08:00:00,162,3,165,8,morning,Friday,0
48901104323892994_4343944044,#GalaxyS25Edge,2025-03-29 14:00:00,334,10,344,14,afternoon,Saturday,0
79875109919110599_3934517402,#GalaxyS25Edge,2025-06-03 00:00:00,128,4,132,0,night,Tuesday,0
10148974898186997_5940517343,#GalaxyS25Edge,2025-05-18 08:00:00,120,4,124,8,morning,Sunday,0
34593179557312247_5874295065,#GalaxyS25Edge,2025-04-16 08:00:00,87,5,92,8,morning,Wednesday,0
15197594760539042_7502160684,#GalaxyS25Edge,2025-04-20 11:00:00,205,6,211,11,morning,Sunday,0
21642311098571418_8165403457,#GalaxyS25Edge,2025-04-21 15:00:00,43,1,44,15,afternoon,Monday,0
20113936744978185_7662255904,#GalaxyS25Edge,2025-04-03 03:00:00,248,8,256,3,night,Thursday,0
63107469881865934_9692345456,#GalaxyS25Edge,2025-05-27 13:00:00,50,3,53,13,afternoon,Tuesday,0
04393982634369953_6738642430,#GalaxyS25Edge,2025-04-25 23:00:00,108,5,113,23,evening,Friday,0
83671748287604811_8168219071,#GalaxyS25Edge,2025-04-09 00:00:00,95,3,98,0,night,Wednesday,0
69554249655503152_1023893392,#GalaxyS25Edge,2025-06-10 15:00:00,95,4,99,15,afternoon,Tuesday,0
51631217386984397_5834421389,#GalaxyS25Edge,2025-03-19 16:00:00,415,24,439,16,afternoon,Wednesday,1
05562319255221688_1088400470,#GalaxyS25Edge,2025-05-29 03:00:00,1084,37,1121,3,night,Thursday,1
32798819826858685_3249333062,#GalaxyS25Edge,2025-04-03 05:00:00,130,9,139,5,night,Thursday,0
90658426506522971_9540437292,#GalaxyS25Edge,2025-04-26 02:00:00,1107,21,1128,2,night,Saturday,2
45529980865215542_2827013651,#GalaxyS25Edge,2025-06-06 18:00:00,394,16,410,18,evening,Friday,1
76867277979965719_3139555620,#GalaxyS25Edge,2025-05-27 15:00:00,248,9,257,15,afternoon,Tuesday,0
37234759332899919_4112057103,#GalaxyS25Edge,2025-05-04 18:00:00,130,5,135,18,evening,Sunday,0
59708034092001499_6917185643,#GalaxyS25Edge,2025-04-22 13:00:00,414,14,428,13,afternoon,Tuesday,1
40905457967043664_6013196598,#GalaxyS25Edge,2025-06-08 00:00:00,290,10,300,0,night,Sunday,0
77200279773921928_2242067289,#GalaxyS25Edge,2025-06-06 12:00:00,179,6,185,12,afternoon,Friday,0
86388366803545963_9510827312,#GalaxyS25Edge,2025-04-04 14:00:00,65,4,69,14,afternoon,Friday,0
46484594703157862_0653987956,#GalaxyS25Edge,2025-03-25 11:00:00,725,18,743,11,morning,Tuesday,1
08077731235875364_9414568059,#GalaxyS25Edge,2025-05-02 09:00:00,53,2,55,9,morning,Friday,0
85745221739966514_1393721287,#GalaxyS25Edge,2025-05-28 07:00:00,217,6,223,7,morning,Wednesday,0
75917338610633475_1857262315,#GalaxyS25Edge,2025-04-10 02:00:00,1051,36,1087,2,night,Thursday,1
16497350507214455_5445017170,#GalaxyS25Edge,2025-05-14 14:00:00,243,10,253,14,afternoon,Wednesday,0
10557402394609192_3334103522,#GalaxyS25Edge,2025-04-18 15:00:00,279,0,279,15,afternoon,Friday,0
15567576058638231_6463432760,#GalaxyS25Edge,2025-05-01 20:00:00,281,10,291,20,evening,Thursday,0
06473930109229185_3735970804,#GalaxyS25Edge,2025-05-19 20:00:00,43,1,44,20,evening,Monday,0
20422076074069435_7324386596,#GalaxyS25Edge,2025-06-09 09:00:00,268,5,273,9,morning,Monday,0
35321006875377001_4222474687,#GalaxyS25Edge,2025-06-02 21:00:00,239,5,244,21,evening,Monday,0
84402023644664872_8076442599,#GalaxyS25Edge,2025-04-25 18:00:00,89,4,93,18,evening,Friday,0
61388237156371397_5307816328,#GalaxyS25Edge,2025-04-17 02:00:00,27,0,27,2,night,Thursday,0
83783305409405744_2312848858,#GalaxyS25Edge,2025-05-21 10:00:00,57,3,60,10,morning,Wednesday,0
83365702239269631_0501327279,#GalaxyS25Edge,2025-05-14 09:00:00,127,2,129,9,morning,Wednesday,0
63940840164816714_4579626037,#GalaxyS25Edge,2025-03-18 05:00:00,203,5,208,5,night,Tuesday,0
56111843017130929_5743798253,#GalaxyS25Edge,2025-05-03 00:00:00,153,7,160,0,night,Saturday,0
28839528454450022_8563267480,#GalaxyS25Edge,2025-04-21 15:00:00,53,2,55,15,afternoon,Monday,0
30857975256766621_2710738699,#GalaxyS25Edge,2025-03-27 23:00:00,702,23,725,23,evening,Thursday,1
69903832868375781_3850252474,#GalaxyS25Edge,2025-06-07 10:00:00,215,8,223,10,morning,Saturday,0
68064615448358504_5539315761,#GalaxyS25Edge,2025-05-10 07:00:00,141,4,145,7,morning,Saturday,0
31336000725621378_5551426328,#GalaxyS25Edge,2025-04-05 17:00:00,110,2,112,17,afternoon,Saturday,0
72934037953338563_7077210976,#GalaxyS25Edge,2025-06-06 00:00:00,861,31,892,0,night,Friday,1
78586778201490070_6258396953,#GalaxyS25Edge,2025-04-02 01:00:00,105,1,106,1,night,Wednesday,0
06516871094964095_1442946037,#GalaxyS25Edge,2025-03-27 10:00:00,87,5,92,10,morning,Thursday,0
95374616511064569_9163205315,#GalaxyS25Edge,2025-03-23 03:00:00,127,5,132,3,night,Sunday,0
25010763968437457_8669696659,#GalaxyS25Edge,2025-06-11 01:00:00,208,6,214,1,night,Wednesday,0
24285279085653417_6244976023,#GalaxyS25Edge,2025-04-28 14:00:00,400,9,409,14,afternoon,Monday,1
08544701493169323_1237467654,#GalaxyS25Edge,2025-04-20 12:00:00,59,2,61,12,afternoon,Sunday,0
69561216600597829_0571264189,#GalaxyS25Edge,2025-06-06 19:00:00,781,29,810,19,evening,Friday,1
58210801217962487_8115738975,#GalaxyS25Edge,2025-06-12 09:00:00,430,11,441,9,morning,Thursday,1
96317771925943502_5244351441,#GalaxyS25Edge,2025-06-06 00:00:00,42,1,43,0,night,Friday,0
37186621785052810_7593832830,#GalaxyS25Edge,2025-05-25 23:00:00,352,8,360,23,evening,Sunday,0
28487120055764035_6805525897,#GalaxyS25Edge,2025-05-06 16:00:00,1114,42,1156,16,afternoon,Tuesday,2
55524337461321873_3695336825,#GalaxyS25Edge,2025-04-08 00:00:00,394,11,405,0,night,Tuesday,1
91056515957345033_9621621193,#GalaxyS25Edge,2025-04-14 03:00:00,73,0,73,3,night,Monday,0
83184015419023315_7039607562,#GalaxyS25Edge,2025-05-15 15:00:00,780,15,795,15,afternoon,Thursday,1
01610335120589278_5614995862,#GalaxyS25Edge,2025-06-04 08:00:00,954,28,982,8,morning,Wednesday,1
37048670249600192_9782821485,#GalaxyS25Edge,2025-05-04 12:00:00,93,3,96,12,afternoon,Sunday,0
08457728948198854_7328843933,#GalaxyS25Edge,2025-04-14 22:00:00,576,6,582,22,evening,Monday,1
25836575804652718_0106421420,#GalaxyS25Edge,2025-04-05 15:00:00,124,9,133,15,afternoon,Saturday,0
95465133504143468_4048056875,#GalaxyS25Edge,2025-04-25 17:00:00,193,9,202,17,afternoon,Friday,0
66528471755986129_2704991969,#GalaxyS25Edge,2025-05-21 19:00:00,383,6,389,19,evening,Wednesday,1
35880383490298893_6176321375,#GalaxyS25Edge,2025-03-29 07:00:00,154,3,157,7,morning,Saturday,0
61524586886230005_6375348315,#GalaxyS25Edge,2025-04-01 21:00:00,271,9,280,21,evening,Tuesday,0
95406580520291956_8048046182,#GalaxyS25Edge,2025-05-23 22:00:00,98,4,102,22,evening,Friday,0
47716266132899811_4912209760,#GalaxyS25Edge,2025-04-16 13:00:00,207,5,212,13,afternoon,Wednesday,0
75075682941843507_9274172710,#GalaxyS25Edge,2025-05-13 07:00:00,130,2,132,7,morning,Tuesday,0
54264978626845174_4803262214,#GalaxyS25Edge,2025-04-02 05:00:00,185,10,195,5,night,Wednesday,0
68542075382586981_6228863895,#GalaxyS25Edge,2025-03-19 23:00:00,459,13,472,23,evening,Wednesday,1
02235432652970461_3057613629,#GalaxyS25Edge,2025-06-09 01:00:00,73,5,78,1,night,Monday,0
74747248633739099_4901735894,#GalaxyS25Edge,2025-06-03 06:00:00,153,1,154,6,morning,Tuesday,0
77177050024043469_2866151045,#GalaxyS25Edge,2025-05-27 03:00:00,967,26,993,3,night,Tuesday,1
91221547641575291_0636849526,#GalaxyS25Edge,2025-04-06 13:00:00,38,1,39,13,afternoon,Sunday,0
31791440875506780_2784701306,#GalaxyS25Edge,2025-04-30 06:00:00,131,0,131,6,morning,Wednesday,0
69933906512687496_3378619576,#GalaxyS25Edge,2025-05-09 20:00:00,386,9,395,20,evening,Friday,1
88745384821103395_2250461608,#GalaxyS25Edge,2025-03-20 03:00:00,766,26,792,3,night,Thursday,1
